Id,mean_exam_points
10521,60.96839252237042
10522,61.55300130057818
10523,60.884134109828175
10524,62.38926393401031
10525,62.72448264915391
10526,60.21502019235841
10527,63.22560065798158
10528,61.386556069321145
10529,60.883615013688065
10530,60.88488784595338
10531,60.63390416919813
10532,60.801865262092015
10533,60.63320349475577
10534,62.389890475583606
10535,60.63312773266557
10536,61.13596997939941
10537,62.80898580186559
10538,61.38795296573499
10539,60.716962514141784
10540,61.219281127339265
10541,61.21892773399321
10542,60.717510261679514
10543,61.303306935833824
10544,60.63562013645134
10545,63.3099320481128
10546,61.21943265065053
10547,62.05698406331095
10548,62.47356050839331
10549,60.96876619178943
10550,62.47387069041106
10551,62.97630447180609
10552,60.96963176452665
10553,61.220644977846284
10554,60.71808547037414
10555,63.81373749301241
10556,60.635186926761534
10557,60.46684435759589
10558,61.220000621452726
10559,61.80631104467013
10560,61.63829637283853
10561,61.2203148318008
10562,61.13676002402557
10563,62.55869538121887
10564,62.892588446030125
10565,63.56176582279389
10566,60.63637900342254
10567,61.05455450639818
10568,61.053504945397975
10569,61.63881410218042
10570,61.053011839862464
10571,61.30446242553656
10572,62.727366011385826
10573,61.88966334942712
10574,61.55490558035005
10575,62.391789106082875
10576,60.80296488200515
10577,61.97365474438679
10578,63.64638003779202
10579,60.88681129888055
10580,61.30516745358518
10581,62.47610221602648
10582,63.061054335519636
10583,60.55238062981798
10584,61.30351363055201
10585,60.71879348597892
10586,59.465427287924115
10587,61.64066906839907
10588,62.392691706304305
10589,62.39278409052357
10590,60.469126813736466
10591,61.222326299792584
10592,59.96701024637975
10593,61.807207958952006
10594,60.55250309408112
10595,61.13844603526694
10596,61.13872494555893
10597,61.13783923165177
10598,60.637038621888884
10599,60.886586497528114
10600,60.97120913522561
10601,62.475900303661774
10602,61.55784541489455
10603,60.80371884967322
10604,63.648633748323995
10605,62.309726836856626
10606,62.894991123155556
10607,63.89936033100531
10608,61.13855394652379
10609,60.888724799836496
10610,61.305489709968306
10611,62.31013520058487
10612,61.30543809927175
10613,60.72144879864594
10614,62.39474783897188
10615,61.64007424235102
10616,61.72335714695658
10617,60.971073132167696
10618,61.47315076862639
10619,62.30844682840672
10620,60.72096222998606
10621,60.97234136099756
10622,60.80472312014356
10623,60.38782338375389
10624,62.39366679766481
10625,62.47746080561832
10626,62.310037971239616
10627,62.311045912585726
10628,62.47738201499647
10629,61.557602904813116
10630,60.63738180796886
10631,61.38972958191542
10632,62.39364585874747
10633,61.30671276154576
10634,62.729091936414584
10635,62.81220574755748
10636,61.055475475300966
10637,61.22265779151323
10638,61.64150951331855
10639,60.97163568138433
10640,61.557689684716436
10641,62.31018546527893
10642,61.13919908378969
10643,61.14002615511991
10644,60.721229663196326
10645,60.80553898541832
10646,61.13942061405083
10647,62.39430209136779
10648,61.223823782258606
10649,60.97380732858573
10650,60.554690376085624
10651,63.48225852812734
10652,61.05618413465504
10653,61.05622245489141
10654,60.806299740873044
10655,60.13676062665394
10656,60.72213382183152
10657,62.311140275201815
10658,61.306950265676726
10659,61.307630880593585
10660,61.14025211915533
10661,63.73276218958837
10662,63.481808425422386
10663,61.05676488443702
10664,60.97273319191113
10665,62.39552005120592
10666,61.30758432837592
10667,61.05708776531979
10668,64.40373318901234
10669,61.39241881778998
10670,63.65029125861917
10671,61.05683536164097
10672,61.47639631514589
10673,60.72299595166747
10674,62.47821776919393
10675,61.225120429287095
10676,62.31167889943956
10677,63.90111430910903
10678,61.47528906989578
10679,61.22488070926264
10680,61.72651870768343
10681,61.80980418706399
10682,62.56312193324694
10683,60.64051376968616
10684,61.22547840273751
10685,60.89068779524206
10686,60.89049402742108
10687,62.47997909677507
10688,60.55631588211725
10689,62.31269127441978
10690,61.14122091809035
10691,62.563935097540195
10692,62.479300521784225
10693,62.312563893281656
10694,62.5638448707396
10695,60.055033404000696
10696,60.89151375499076
10697,62.396562521850925
10698,63.56734807879738
10699,60.97537296723825
10700,62.39657913562862
10701,61.39353418823388
10702,61.14268005003542
10703,60.807049744374105
10704,61.142051932616674
10705,61.9788075665857
10706,61.22717852015291
10707,64.15306928950318
10708,61.478262900478654
10709,61.39305603557247
10710,61.393893255693946
10711,60.723970747160294
10712,60.641125004984495
10713,61.226163841852454
10714,60.80846082626089
10715,61.058905923735054
10716,62.39759669655915
10717,62.73146306247945
10718,60.556018709525944
10719,61.14221945307206
10720,62.3976944517552
10721,60.893084134712296
10722,61.39432747701881
10723,61.81286831940586
10724,62.1467776262271
10725,60.55724688404726
10726,60.390282340792076
10727,60.89213230406672
10728,61.645333041881294
10729,62.31368864640244
10730,62.56603473531264
10731,62.98281890276781
10732,60.47366272121605
10733,60.89203053038634
10734,60.97586267340957
10735,60.80907343005641
10736,60.47467729364877
10737,60.55682950648322
10738,60.725332894350444
10739,62.39813912500855
10740,61.1432747425036
10741,62.48151295206686
10742,61.64543206689298
10743,61.14426406503749
10744,61.72915626711706
10745,63.23474322060322
10746,61.06050826262331
10747,63.904386227109526
10748,61.22745656460759
10749,61.228239538015785
10750,60.89235722275031
10751,60.89264315664383
10752,60.81081550446522
10753,61.477627650151256
10754,62.64917058383578
10755,61.64619223061235
10756,61.562079113007634
10757,61.06056240576494
10758,61.3958081016134
10759,60.977217878574955
10760,62.2314470994334
10761,60.725493758008675
10762,60.97722051303194
10763,60.892801321840174
10764,60.64328021698108
10765,61.22811074942847
10766,62.148293116891224
10767,61.06154342885136
10768,61.56279820733663
10769,62.399297423120274
10770,60.141432203636654
10771,63.235673548463815
10772,61.14405246334798
10773,61.144572157073426
10774,61.14442541300359
10775,60.97812166811707
10776,60.47531617485446
10777,61.2294237495107
10778,60.64330376741888
10779,61.646145342773515
10780,61.06147221367273
10781,61.48048779920133
10782,61.14615714632512
10783,62.06551087569253
10784,61.3953305774328
10785,60.89420375424915
10786,62.31550277126289
10787,61.64706682597416
10788,62.31623588347004
10789,62.985104429141366
10790,60.72745379781076
10791,60.72764873988196
10792,60.894101867291305
10793,62.23269026898986
10794,60.477107804021706
10795,62.399714033200674
10796,60.64400496785222
10797,60.64339972265081
10798,60.393630899265304
10799,62.568094900280876
10800,62.650679816060276
10801,61.229978876684946
10802,61.31266488019838
10803,62.484546557492095
10804,60.5608138061311
10805,62.48411063285036
10806,62.31693408981382
10807,62.90248976492194
10808,60.81090973210754
10809,61.230365124070296
10810,61.64869009542838
10811,60.644071497360976
10812,60.72819595693346
10813,60.72807591175459
10814,60.89573101121861
10815,61.56416198287877
10816,62.31729869294566
10817,60.72809819237674
10818,62.31716464760066
10819,60.979407515658814
10820,60.9796323619679
10821,61.31361233753181
10822,61.56451878207897
10823,62.73616827852391
10824,60.56166987076508
10825,63.9077155916654
10826,62.987628547097934
10827,62.31802630576296
10828,61.89930400102577
10829,61.14743311041029
10830,61.22971466014484
10831,61.230876474171765
10832,61.31490383864383
10833,60.144333322130656
10834,60.311382898435205
10835,62.4849185538003
10836,60.39434644326553
10837,61.23012808745548
10838,61.14719817104684
10839,61.73193815558996
10840,61.14820629356359
10841,60.81310106657494
10842,60.89578579105225
10843,60.979078302313184
10844,61.231072547939725
10845,60.97960365453173
10846,60.812986392513025
10847,61.06404945889501
10848,60.72948406932135
10849,61.14819356063667
10850,60.05954894658626
10851,60.64655964580517
10852,61.31482870733053
10853,61.14770472527666
10854,64.82806079361883
10855,61.399846982014665
10856,62.401509089915265
10857,60.72925372811795
10858,61.14765134473871
10859,61.148475683545136
10860,60.89648103262929
10861,61.399666713439935
10862,61.14747878002027
10863,61.23195304334498
10864,60.729506242516024
10865,61.0645356824329
10866,61.56674285309301
10867,61.48271390972114
10868,60.89796239914365
10869,61.39896936231508
10870,62.31833583320078
10871,60.646867549400916
10872,62.570672616577916
10873,62.31985453679745
10874,61.23215665486905
10875,60.981255852324935
10876,61.23197316944826
10877,61.14914696311037
10878,61.149542696744255
10879,62.15355458798391
10880,60.563422803031656
10881,62.40262538240428
10882,60.73065450790219
10883,61.3166716362744
10884,60.98167895818014
10885,62.403100288492446
10886,60.56277834999086
10887,60.813906916534506
10888,62.4035185902648
10889,61.56710745512864
10890,61.400524686672675
10891,61.06572850906337
10892,60.56322764425152
10893,62.23655366528232
10894,60.98195852531242
10895,62.4877445184295
10896,62.4040445249982
10897,60.397485811749455
10898,60.5639131326208
10899,61.73534921737566
10900,61.066517706989465
10901,60.2302532192759
10902,61.2343431242354
10903,61.233246724510515
10904,62.23659362309118
10905,60.56497031039569
10906,62.32035451324868
10907,61.149204284666396
10908,61.484176911446355
10909,60.64845196955211
10910,62.40553310001959
10911,61.066076291309244
10912,62.82335589050284
10913,61.15087118145081
10914,61.233055873298156
10915,63.57494594028594
10916,60.89955266778788
10917,60.73305240578618
10918,62.48903197615895
10919,62.15481835656019
10920,63.2418110753078
10921,61.819337248255046
10922,60.48261537870318
10923,61.23464837540773
10924,63.32592653150182
10925,61.569076485092694
10926,60.815640534041876
10927,61.066430163598504
10928,61.56827444353865
10929,61.067544832245446
10930,63.324958771943066
10931,59.227117700098724
10932,61.233990649858775
10933,63.826812730427775
10934,60.98366047016009
10935,61.151427891880225
10936,62.07096074768312
10937,61.15145486431707
10938,61.06756221356448
10939,61.652881843688704
10940,60.816536077541514
10941,61.234524861066596
10942,62.40581997943728
10943,61.151304314953755
10944,61.06757166813055
10945,61.402248010709215
10946,61.4032486851853
10947,61.06815491935698
10948,61.90386391828426
10949,61.15032258007029
10950,60.98461253092896
10951,62.238494482898304
10952,61.23505891593079
10953,62.23879432674296
10954,61.06806574761402
10955,61.06806144004624
10956,60.65077977110855
10957,60.73418949009847
10958,61.32027036670057
10959,61.0682348441952
10960,60.64983098548467
10961,61.0677631658809
10962,62.573012627516334
10963,60.73484779840229
10964,61.65360187752356
10965,61.403038356822115
10966,61.152655617700496
10967,61.40285574580225
10968,61.06832879409777
10969,61.320035425917546
10970,61.06904068074041
10971,60.90118613255715
10972,63.66145953285302
10973,61.40395564573244
10974,62.82581317423236
10975,60.06570029419395
10976,60.81836688192404
10977,61.32016835968103
10978,61.57078270596584
10979,60.65210417330764
10980,62.6573853540682
10981,60.73444693226629
10982,62.407481040061214
10983,62.57429851995705
10984,60.90229941859631
10985,61.23705521567575
10986,61.15295208511749
10987,61.153635629932
10988,61.570510906712975
10989,61.069797207702734
10990,61.069391212140296
10991,61.15305696892452
10992,61.2371784776863
10993,62.49097315114613
10994,61.069533056907005
10995,61.319788710758175
10996,61.0699032574086
10997,61.15313447942842
10998,61.06970372853217
10999,62.49216435777596
11000,61.82356496042871
11001,60.651508964105346
11002,62.24168442498758
11003,60.8193771941819
11004,61.23745579935844
11005,60.73595464927606
11006,60.6514287752548
11007,61.57130174221157
11008,60.98631559607939
11009,61.15416095136217
11010,61.153903330172525
11011,62.24208952333192
11012,61.32102819446475
11013,62.99366948402015
11014,61.15382326295081
11015,62.40833119630038
11016,60.819455657393775
11017,61.23658844608294
11018,62.407583218729236
11019,60.81983956219381
11020,61.155171975417076
11021,62.9949301058645
11022,62.40949943392547
11023,61.07050190725956
11024,61.23727978632315
11025,61.154533485088415
11026,60.986754795866126
11027,60.736088628876686
11028,63.57991252938001
11029,60.73681158394121
11030,60.90417027743494
11031,63.66388133971118
11032,62.49277392395951
11033,60.82021942366811
11034,60.904608431384524
11035,63.4136578358958
11036,62.32487469602999
11037,62.66109477269605
11038,60.9875802745805
11039,60.737271722645275
11040,61.65658949668343
11041,61.657687255685
11042,60.57017315902667
11043,62.4934786644193
11044,62.576721515995715
11045,62.32553858960149
11046,63.247095173071465
11047,63.8311812373735
11048,61.07139166385304
11049,61.40611647531915
11050,61.07243380045795
11051,61.1555427091792
11052,63.32985046446817
11053,61.657700033568574
11054,62.24145605791639
11055,62.243365230361256
11056,61.57425305789147
11057,62.492576893326074
11058,63.91589663431667
11059,60.904506998528475
11060,63.58141221376909
11061,60.90400557372508
11062,61.240034522359366
11063,62.91238392366048
11064,62.41035261177188
11065,60.738087398383634
11066,62.32796106315987
11067,61.155859523778176
11068,60.73863082481373
11069,61.1559562874544
11070,62.995479212933596
11071,62.912129132119794
11072,61.658143245055406
11073,61.23958588142092
11074,62.41144524749183
11075,62.327736199278924
11076,61.2395670926527
11077,62.16005115438573
11078,61.24096790905705
11079,62.49525394305241
11080,63.33108837218913
11081,61.323618226791105
11082,63.832864131787346
11083,60.73876131256042
11084,62.4110976059082
11085,61.82712249061517
11086,62.4945854269972
11087,63.49946718732721
11088,60.32083312168267
11089,60.57127785975133
11090,61.91080632109702
11091,61.239765817080844
11092,60.65487507135221
11093,61.65937100639958
11094,60.655620898774245
11095,60.989499778252735
11096,60.65490010112838
11097,61.65928357446811
11098,61.4072834461573
11099,60.65534256264575
11100,60.73881181894501
11101,62.32868295417597
11102,63.49978722811852
11103,62.746443932313234
11104,62.41192676164316
11105,61.49129594770162
11106,61.24077241887094
11107,62.32903663402902
11108,60.90693027637364
11109,60.65525200116563
11110,60.65661283819325
11111,62.495948951430464
11112,61.15751569345035
11113,60.90743208447146
11114,62.078730328031874
11115,60.74031652269891
11116,63.4169042115435
11117,62.246196836993505
11118,65.5080171388784
11119,61.32587758673586
11120,61.24076623944986
11121,62.412078364113164
11122,61.82637737225964
11123,63.081449395560625
11124,64.16945755629419
11125,61.4930191405508
11126,61.07426382729905
11127,61.65960894776212
11128,61.827597037991076
11129,61.66092568700788
11130,62.41300999854132
11131,60.90746255603178
11132,60.90772024911062
11133,62.74675056657867
11134,61.409255225275366
11135,63.416823421737114
11136,60.7404194073214
11137,62.999232816780896
11138,62.74731795242973
11139,61.492744013042774
11140,61.827841702275315
11141,62.664664203950686
11142,60.7408142698423
11143,62.41364337285792
11144,60.82379509593069
11145,61.326133472926166
11146,61.82847606084218
11147,60.82455508384408
11148,60.57498121901981
11149,61.15832556433051
11150,60.90852950267038
11151,61.91170140282667
11152,61.493343272200946
11153,61.32679040798287
11154,62.413190520998945
11155,60.65709274575831
11156,62.33042738200801
11157,61.327437579971615
11158,63.25037717602373
11159,60.90960639759399
11160,61.15968530640683
11161,61.15991034609375
11162,62.498508709857184
11163,60.74181549529094
11164,60.74102078983633
11165,61.160073408073615
11166,61.32635144558899
11167,62.414748122836905
11168,61.24261539182982
11169,62.41457164306561
11170,61.07621191834577
11171,60.574316282245285
11172,62.750551904536366
11173,61.57807712798275
11174,60.40775434234338
11175,64.00436066083913
11176,60.90950303129776
11177,62.41521823595321
11178,61.66338419301996
11179,61.66283915968023
11180,63.50230352009073
11181,61.2437573137182
11182,60.65895045177031
11183,62.414852972582025
11184,61.24473962660659
11185,60.82551141127777
11186,61.16035413174408
11187,62.41539925449741
11188,59.320801295220974
11189,61.57850243830439
11190,63.67055252422619
11191,60.82679079704893
11192,62.66573418713412
11193,61.495536556738735
11194,63.41955425299303
11195,60.99472853084856
11196,62.33139044545441
11197,60.99398093752432
11198,61.57890578036159
11199,60.99368304508627
11200,60.658971029075595
11201,63.16840199837803
11202,62.416162056529586
11203,61.16151704686711
11204,60.40902800231733
11205,60.32533779827179
11206,61.83066714705834
11207,61.66315428501612
11208,62.66619069743251
11209,60.91079915848009
11210,61.914729620644906
11211,60.74230789565215
11212,60.57528363235723
11213,62.41651359022954
11214,60.82634094203914
11215,61.16138586427695
11216,62.415727473592675
11217,60.659927101544575
11218,62.33169676579499
11219,62.332513549616166
11220,60.99533058512671
11221,60.49238119359553
11222,62.41627620879439
11223,60.6593267464258
11224,60.66012984303748
11225,63.25326938351451
11226,61.24648434998296
11227,60.994686246768545
11228,61.66392470144354
11229,61.079247745809305
11230,61.57919490245867
11231,62.333090713917734
11232,61.581171047619335
11233,61.07907040903562
11234,60.32629092136786
11235,62.25074295900872
11236,60.744511907632926
11237,61.3307637503952
11238,61.07827118852478
11239,61.16257906561048
11240,61.58098370583277
11241,61.246738832403466
11242,62.83559713135494
11243,63.67201666599953
11244,61.329417360365944
11245,61.162320371651155
11246,60.744644414356046
11247,62.417815396890546
11248,61.33021420674919
11249,62.50074179123917
11250,60.4935808529693
11251,61.99997246983227
11252,61.91609719312916
11253,60.661699631023666
11254,64.00711177353266
11255,60.911775887413086
11256,61.91591154543897
11257,63.6717798625837
11258,61.24786555160293
11259,61.24750978949393
11260,60.66245199532133
11261,61.16304308516532
11262,61.24631309182561
11263,60.91273325663023
11264,63.33714116278661
11265,60.91258603152607
11266,61.16304816027443
11267,61.33075722693393
11268,60.82947799283598
11269,62.585614273479635
11270,61.58203771514636
